LOCATIONID,STATISTICSGROUPCODE,DEPARTMENTCODE,AXBATCHCODE,ZONE,TERRITORY,REGION,DISTRICT,STORE,BUSINESSLINE,BU,BUNAME,BUDTL,COMPANY,COMPANYNAME,STORETYPE,CHAIN,DATAAREAID,,
55270,S021801,S0218,NULL,504,513,513,5511,55270,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55271,S021901,S0219,NULL,504,513,513,5512,55271,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55272,1182001,11820,NULL,504,513,513,5513,55272,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55273,S018702,S0187,NULL,504,514,514,5470,55273,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55274,S022001,S0220,NULL,504,513,513,5514,55274,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55275,S022002,S0220,NULL,504,513,513,5514,55275,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55276,S022003,S0220,NULL,504,513,513,5514,55276,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55277,S022101,S0221,NULL,504,514,514,5515,55277,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55278,S022102,S0221,NULL,504,514,514,5515,55278,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55279,S022103,S0221,NULL,504,514,514,5515,55279,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55280,S022201,S0222,NULL,504,513,513,5516,55280,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
99947,NA,NA,NULL,504,537,536,5425,59964,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-INTER (APAC),JPN,8088,,
NA,NA,NA,NULL,720,720,720,798,99964,NA,HKG FP,GCSEA FULL PRICE,RLHKDC,AP FP,APAC FULL PRICE,DC-OTHER,GCSEA,7088,,
NA,NA,NA,NULL,720,720,720,798,99951,NA,HKG FP,GCSEA FULL PRICE,RLHKDC,AP FP,APAC FULL PRICE,DC-OTHER,GCSEA,7088,,
30032,3003201,3013,NULL,301,304,304,3013,30032,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
HA20 (200),NA,NA,200,720,720,720,798,99889,NA,HKG FP,GCSEA FULL PRICE,RLHKDC,AP FP,APAC FULL PRICE,DC-OTHER,APAC,7088,,
HA22 (100),NA,NA,100,769,769,159,799,99887,NA,AP PFS,APAC FACTORY OUTLET,HKODC,AP PFS,APAC FACTORY OUTLET,DC-OTHER,APAC,7088,,
HA22 (200),NA,NA,200,769,769,159,799,99886,NA,AP PFS,APAC FACTORY OUTLET,HKODC,AP PFS,APAC FACTORY OUTLET,DC-OTHER,APAC,7088,,
7104,710401,7104,NULL,761,762,786,7430,7104,NA,AP PFS,APAC FACTORY OUTLET,PFSCHN,AP PFS,APAC FACTORY OUTLET,FSS,CN,7105,,
7105,710501,7105,NULL,754,774,754,766,7105,NA,HKG FP,GCSEA FULL PRICE,RLSCHN,AP FP,APAC FULL PRICE,FSS,CN,7105,,
7106,710601,7106,NULL,754,774,754,772,7106,NA,HKG FP,GCSEA FULL PRICE,RLSCHN,AP FP,APAC FULL PRICE,FSS,CN,7105,,
7107,710701,7107,NULL,753,770,750,151,7107,NA,HKG FP,GCSEA FULL PRICE,RLSHMT,AP FP,APAC FULL PRICE,POP-UP,HK,7100,,
7108,710801,7108,NULL,761,762,786,7431,7108,NA,AP PFS,APAC FACTORY OUTLET,PFSCHN,AP PFS,APAC FACTORY OUTLET,POP-UP,CN,7105,,
7109,710901,7109,NULL,761,762,786,7432,7109,NA,AP PFS,APAC FACTORY OUTLET,PFSCHN,AP PFS,APAC FACTORY OUTLET,POP-UP,CN,7105,,
7110,711001,7110,NULL,761,762,786,7443,7110,NA,AP PFS,APAC FACTORY OUTLET,PFSCHN,AP PFS,APAC FACTORY OUTLET,FSS,CN,7105,,
7111,711101,7111,NULL,761,762,786,131,7111,NA,AP PFS,APAC FACTORY OUTLET,PFSCHN,AP PFS,APAC FACTORY OUTLET,POP-UP,CN,7105,,
7112,711201,7112,NULL,754,774,754,754,7112,NA,HKG FP,GCSEA FULL PRICE,RLSCHN,AP FP,APAC FULL PRICE,FSS,CN,7105,,
7113,711301,7113,NULL,754,774,754,754,7113,NA,HKG FP,GCSEA FULL PRICE,RLSCHN,AP FP,APAC FULL PRICE,FSS,CN,7105,,
7114,711401,7114,NULL,754,774,754,754,7114,NA,HKG FP,GCSEA FULL PRICE,RLSCHN,AP FP,APAC FULL PRICE,FSS,CN,7105,,
7115,711501,7115,NULL,754,774,754,757,7115,NA,HKG FP,GCSEA FULL PRICE,RLSCHN,AP FP,APAC FULL PRICE,FSS,CN,7105,,
79930,7993001,NA,NULL,753,770,7404,7486,79930,NA,HKG FP,GCSEA FULL PRICE,RLSHMT,AP FP,APAC FULL PRICE,GWP,HK,7100,,
99900,NA,NA,NULL,767,790,7403,7403,7395,NA,AP RLW,APAC WHOLESALE,RLWSEA,AP RLW,APAC WHOLESALE,WHSL-INTER (APAC),MY,7102,,
30422,3042201,3053,NULL,301,304,304,3053,30422,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30423,3042301,3145,NULL,305,315,316,3145,30423,Wholesale,AP RLW,APAC WHOLESALE,RLWKOR,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,KOR,7107,,
30424,3042401,3009,NULL,301,304,304,3009,30424,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30425,3042501,3001,NULL,301,301,301,3001,30425,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30426,3042601,3190,NULL,301,301,301,3190,30426,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30427,3042701,3017,NULL,301,301,301,3017,30427,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30428,3042801,3019,NULL,301,304,304,3019,30428,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30429,3042901,3072,NULL,301,307,308,3072,30429,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30430,3043001,3192,NULL,304,303,303,3192,30430,Outlet,AP PFS,APAC FACTORY OUTLET,PFSKOR,AP PFS,APAC FACTORY OUTLET,FSS,KOR,7107,,
30431,3043101,3192,NULL,304,303,303,3192,30431,Outlet,AP PFS,APAC FACTORY OUTLET,PFSKOR,AP PFS,APAC FACTORY OUTLET,POP-UP,KOR,7107,,
30432,3043201,3013,NULL,301,304,304,3013,30432,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30433,3043301,3186,NULL,305,315,316,3186,30433,Wholesale,AP RLW,APAC WHOLESALE,RLWKOR,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,KOR,7107,,
51018,1132402,11324,NULL,503,505,505,5056,51018,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
55251,S025002,S0250,NULL,504,513,513,5505,55251,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55252,S025003,S0250,NULL,504,513,513,5505,55252,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55253,S025004,S0250,NULL,504,513,513,5505,55253,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55254,1281010,12810,NULL,503,505,505,5063,55254,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
55255,1184007,11840,NULL,503,505,505,5060,55255,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
55256,2030206,20302,NULL,504,514,514,5225,55256,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55257,5051008,50510,NULL,504,512,512,5174,55257,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55258,1281011,12810,NULL,504,513,513,5197,55258,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55259,1281205,12812,NULL,504,513,513,5506,55259,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55260,3041010,30410,NULL,504,510,510,5157,55260,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55261,2040306,20403,NULL,504,514,514,5507,55261,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55262,1458007,14510,NULL,504,513,513,5201,55262,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
99917,NA,NA,NULL,305,320,321,3174,39992,Wholesale,AP RLW,APAC WHOLESALE,RLWKOR,AP RLW,APAC WHOLESALE,WHSL-INTER (APAC),KOR,7107,,
99920,NA,NA,NULL,768,764,729,741,99920,NA,AP RLW,APAC WHOLESALE,RLWHMT,AP RLW,APAC WHOLESALE,WHSL-INTER (GLOBAL),APAC,7088,,
99920,NA,NA,NULL,504,537,536,5425,59981,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-INTER (GLOBAL),JPN,8088,,
30488,3048801,3043,NULL,301,313,314,3043,30488,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
55123,2193006,21930,NULL,504,514,514,5232,55123,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55124,1001106,10011,NULL,504,513,513,5178,55124,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55126,1001805,10018,NULL,504,510,510,5148,55126,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55127,1001707,10017,NULL,504,510,510,5147,55127,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55130,S020001,S0200,NULL,504,513,513,5441,55130,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55131,S020101,S0201,NULL,504,513,513,5444,55131,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55132,S020201,S0202,NULL,504,513,513,5445,55132,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55133,1021005,10210,NULL,503,505,505,5269,55133,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
55134,1021006,10210,NULL,503,505,505,5269,55134,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
55135,1021007,10210,NULL,503,505,505,5269,55135,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
55136,1001508,10015,NULL,504,513,513,5180,55136,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55137,1001605,10016,NULL,504,513,513,5181,55137,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55138,3061004,30610,NULL,504,510,510,5158,55138,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
79971,NA,NA,NULL,720,720,720,798,79971,NA,HKG FP,GCSEA FULL PRICE,RLHKDC,AP FP,APAC FULL PRICE,Write Off +,TW,7104,,
HA15 (200),NA,NA,200,720,720,720,798,99969,NA,HKG FP,GCSEA FULL PRICE,RLHKDC,AP FP,APAC FULL PRICE,DC-WH,APAC,7088,,
HA16 (100),NA,NA,100,769,769,159,799,99966,NA,AP PFS,APAC FACTORY OUTLET,HKODC,AP PFS,APAC FACTORY OUTLET,DC-OTHER,APAC,7088,,
51027,1201004,12010,NULL,503,505,505,5061,51027,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,OFF-SITE,JPN,8000,,
51028,1241004,12410,NULL,504,513,513,5196,51028,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
51031,1325103,13251,NULL,504,513,513,5199,51031,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
51032,1332002,13320,NULL,504,513,513,5200,51032,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
51033,1800803,18008,NULL,503,505,505,5069,51033,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
51035,2004002,20040,NULL,504,514,514,5219,51035,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
51038,2021502,20215,NULL,503,508,508,5139,51038,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
51046,2030203,20302,NULL,503,506,506,5104,51046,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
51049,2032102,20321,NULL,503,505,505,5077,51049,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
51051,2040102,20401,NULL,503,506,506,5108,51051,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
55419,S027401,S0274,NULL,504,510,510,5576,55419,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55504,S035601,S0356,NULL,503,505,505,5667,55504,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
55841,8281020,82810,NULL,504,515,515,5244,55841,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55842,8261005,82610,NULL,504,515,515,5243,55842,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
10190,NA,NA,NULL,768,764,724,709,10190,NA,AP RLW,APAC WHOLESALE,RLWHMT,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,APWH,7077,,
30119,3011901,3028,NULL,301,311,312,3028,30119,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30120,3012001,3053,NULL,301,304,304,3053,30120,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30122,3012201,3040,NULL,301,301,301,3040,30122,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30124,3012401,3039,NULL,301,301,301,3039,30124,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30126,3012601,3030,NULL,301,304,304,3030,30126,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30127,3012701,3039,NULL,301,301,301,3039,30127,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30128,3012801,3130,NULL,303,306,307,3130,30128,Full Price,KOR FP,KOREA FULL PRICE,RLSKOR,AP FP,APAC FULL PRICE,FSS,KOR,7107,,
30130,3013001,3059,NULL,301,301,301,3059,30130,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30131,3013101,3018,NULL,301,304,304,3018,30131,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30133,3013301,3019,NULL,301,304,304,3019,30133,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30139,3013901,3008,NULL,301,301,301,3008,30139,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30144,3014401,3024,NULL,301,301,301,3024,30144,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30435,3043501,3186,NULL,305,315,316,3186,30435,Wholesale,AP RLW,APAC WHOLESALE,RLWKOR,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,KOR,7107,,
30436,3043601,3186,NULL,305,315,316,3186,30436,Wholesale,AP RLW,APAC WHOLESALE,RLWKOR,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,KOR,7107,,
30437,3043701,3193,NULL,305,315,316,3193,30437,Wholesale,AP RLW,APAC WHOLESALE,RLWKOR,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,KOR,7107,,
30438,3043801,3194,NULL,305,315,316,3194,30438,Wholesale,AP RLW,APAC WHOLESALE,RLWKOR,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,KOR,7107,,
30459,3045901,3038,NULL,301,313,314,3038,30459,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
55966,S025302,S0253,NULL,504,510,510,5554,55966,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
74032,7403201,74005,NULL,783,719,179,7031,74032,WS,AP RLW,APAC WHOLESALE,RLWANZ,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,AU,7111,,
74033,7403301,74005,NULL,783,719,179,7031,74033,WS,AP RLW,APAC WHOLESALE,RLWANZ,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,AU,7111,,
74034,7403401,74005,NULL,783,719,179,7031,74034,WS,AP RLW,APAC WHOLESALE,RLWANZ,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,AU,7111,,
74040,7404001,74008,NULL,783,719,175,7034,74040,WS,AP RLW,APAC WHOLESALE,RLWANZ,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,AU,7111,,
74041,7404101,74009,NULL,783,719,177,7035,74041,WS,AP RLW,APAC WHOLESALE,RLWANZ,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,AU,7111,,
74044,7404401,74013,NULL,783,719,175,7039,74044,WS,AP RLW,APAC WHOLESALE,RLWANZ,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,AU,7111,,
74045,7404501,74014,NULL,783,719,182,7040,74045,WS,AP RLW,APAC WHOLESALE,RLWANZ,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,AU,7111,,
74046,7404601,74015,NULL,783,719,183,7041,74046,WS,AP RLW,APAC WHOLESALE,RLWANZ,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,AU,7111,,
74047,7404701,74016,NULL,783,719,184,7042,74047,WS,AP RLW,APAC WHOLESALE,RLWANZ,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,AU,7111,,
74048,7404801,74017,NULL,783,719,175,7043,74048,WS,AP RLW,APAC WHOLESALE,RLWANZ,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,AU,7111,,
CB7103,CB7103,NA,NULL,757,753,793,793,79986,NA,HKG FP,GCSEA FULL PRICE,RLCSEA,AP FP,APAC FULL PRICE,DC-PP,SG,7103,,
CB7104,CB7104,NA,NULL,750,752,792,792,79985,NA,HKG FP,GCSEA FULL PRICE,RLCHMT,AP FP,APAC FULL PRICE,DC-PP,TW,7104,,
CB7111,CB7111,NA,NULL,781,711,191,7061,79983,NA,HKG FP,GCSEA FULL PRICE,RLCANZ,AP FP,APAC FULL PRICE,DC-PP,AU,7111,,
JW01,JW01,1019,NULL,520,536,534,5999,50002,DC,JPN FP,JAPAN FULL PRICE,RLJPDC,AP FP,APAC FULL PRICE,Write Off +,JPN,8000,,
51082,6033002,60330,NULL,503,509,509,5144,51082,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
51083,6071003,60710,NULL,503,509,509,5145,51083,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
51084,6081002,60810,NULL,503,509,509,5146,51084,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
51086,6811003,68110,NULL,504,513,513,5214,51086,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
51087,7031002,70310,NULL,503,508,508,5141,51087,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
51088,7041002,70410,NULL,503,503,503,5023,51088,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
51089,7070504,70705,NULL,504,511,511,5166,51089,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
51092,8021002,80210,NULL,504,515,515,5238,51092,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
51093,8022002,80220,NULL,504,515,515,5239,51093,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
51094,8151002,81510,NULL,504,515,515,5240,51094,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
51095,8191002,81910,NULL,503,507,507,5133,51095,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
51096,8261002,82610,NULL,504,515,515,5243,51096,CK,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
51098,S012803,S0128,NULL,503,505,505,5091,51098,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
52001,1001006,10010,NULL,503,505,505,5039,52001,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
55083,2022203,20222,NULL,503,508,508,5140,55083,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
55843,1281804,12818,NULL,503,509,509,5142,55843,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,POP-UP,JPN,8000,,
55517,S036501,S0365,NULL,504,513,513,5677,55517,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
30439,3043901,3195,NULL,301,304,304,3195,30439,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
55089,1135104,11351,NULL,503,505,505,5058,55089,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
7472,747201,7472,NULL,750,752,768,797,7472,NA,HKG FP,GCSEA FULL PRICE,RLCHMT,AP FP,APAC FULL PRICE,SIS,TW,7104,,
30191,3019101,3044,NULL,301,301,301,3044,30191,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,POP-UP,KOR,7107,,
30192,3019201,3044,NULL,301,301,301,3044,30192,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30193,3019301,3043,NULL,301,313,314,3043,30193,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30194,3019401,3037,NULL,301,311,312,3037,30194,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30196,3019601,3005,NULL,301,307,308,3005,30196,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
KW04,NA,NA,NULL,320,325,305,3071,38005,DC,KOR FP,KOREA FULL PRICE,RLKRDC,AP FP,APAC FULL PRICE,Donation -,KOR,7107,,
30453,3045301,3197,NULL,301,301,301,3197,30453,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30454,3045401,3198,NULL,305,333,334,3198,30454,Wholesale,AP RLW,APAC WHOLESALE,RLWKOR,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,KOR,7107,,
55533,S037801,S0378,NULL,504,516,516,5692,55533,KA,AP RLW,APAC WHOLESALE,RLWJPN,AP RLW,APAC WHOLESALE,WHSL-CUSTOMER,JPN,8000,,
55534,S036202,S0362,NULL,503,505,505,5674,55534,SH,JPN FP,JAPAN FULL PRICE,RLCJPN,AP FP,APAC FULL PRICE,SIS,JPN,8000,,
30440,3044001,3195,NULL,301,304,304,3195,30440,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30441,3044101,3195,NULL,301,304,304,3195,30441,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
30442,3044201,3058,NULL,301,313,314,3058,30442,SIS,KOR FP,KOREA FULL PRICE,RLCKOR,AP FP,APAC FULL PRICE,SIS,KOR,7107,,
